pk,gid,seas,wk,team,sck,saf,blk,ints,frcv,tdd,tdret,allow_0,allow_1-6,allow_7-13,allow_14-20,allow_21-27,allow_28-34,allow_35+,f_pts
4006&DEN,4006,2015,2,DEN,4.0,0,0,2,3,1,0,0,0,0,0,1,0,0,20.0
4007&HOU,4007,2015,2,HOU,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,9.0
4007&CAR,4007,2015,2,CAR,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
4008&SF,4008,2015,2,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
4008&PIT,4008,2015,2,PIT,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
4009&TB,4009,2015,2,TB,4.0,0,1,1,2,0,0,0,0,0,1,0,0,0,14.0
4009&NO,4009,2015,2,NO,3.0,0,0,0,3,0,0,0,0,0,0,1,0,0,9.0
4010&DET,4010,2015,2,DET,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
4010&MIN,4010,2015,2,MIN,1.0,0,0,1,2,0,0,0,0,0,1,0,0,0,8.0
4011&ARI,4011,2015,2,ARI,2.0,0,0,2,0,1,0,0,0,0,0,1,0,0,12.0
4011&CHI,4011,2015,2,CHI,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.0
4012&NE,4012,2015,2,NE,8.0,0,0,3,0,0,0,0,0,0,0,0,1,0,13.0
4012&BUF,4012,2015,2,BUF,2.0,0,0,0,2,0,0,0,0,0,0,0,0,1,2.0
4013&CIN,4013,2015,2,CIN,4.0,0,0,1,2,0,0,0,0,0,1,0,0,0,11.0
4013&SD,4013,2015,2,SD,0.0,0,0,0,2,0,0,0,0,0,0,1,0,0,4.0
4014&CLE,4014,2015,2,CLE,7.0,0,0,0,3,0,0,0,0,0,1,0,0,0,14.0
4014&TEN,4014,2015,2,TEN,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
4015&NYG,4015,2015,2,NYG,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
4015&ATL,4015,2015,2,ATL,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
4016&WAS,4016,2015,2,WAS,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
4016&STL,4016,2015,2,STL,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
4017&MIA,4017,2015,2,MIA,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
4017&JAC,4017,2015,2,JAC,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
4018&BAL,4018,2015,2,BAL,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.0
4018&OAK,4018,2015,2,OAK,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0
4019&PHI,4019,2015,2,PHI,3.0,0,0,0,2,0,0,0,0,0,1,0,0,0,8.0
4019&DAL,4019,2015,2,DAL,1.0,0,1,2,1,1,0,0,0,1,0,0,0,0,20.0
4020&SEA,4020,2015,2,SEA,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
4020&GB,4020,2015,2,GB,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.0
4021&IND,4021,2015,2,IND,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
4021&NYJ,4021,2015,2,NYJ,0.0,0,0,3,2,0,0,0,0,1,0,0,0,0,14.0
4022&NYG,4022,2015,3,NYG,1.0,0,1,2,0,0,0,0,0,0,0,1,0,0,8.0
4022&WAS,4022,2015,3,WAS,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
4023&ATL,4023,2015,3,ATL,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
4023&DAL,4023,2015,3,DAL,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
4024&IND,4024,2015,3,IND,3.0,0,0,2,0,1,0,0,0,0,0,0,1,0,12.0
4024&TEN,4024,2015,3,TEN,3.0,0,0,2,0,0,0,0,0,0,0,0,0,1,3.0
4025&CLE,4025,2015,3,CLE,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
4025&OAK,4025,2015,3,OAK,5.0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.0
4026&CIN,4026,2015,3,CIN,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
4026&BAL,4026,2015,3,BAL,2.0,0,0,1,1,1,0,0,0,0,0,0,1,0,11.0
4027&NE,4027,2015,3,NE,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
4027&JAC,4027,2015,3,JAC,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
4028&CAR,4028,2015,3,CAR,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,5.0
4028&NO,4028,2015,3,NO,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
4029&PHI,4029,2015,3,PHI,1.0,0,0,3,1,0,0,0,0,0,1,0,0,0,10.0
4029&NYJ,4029,2015,3,NYJ,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
4030&TB,4030,2015,3,TB,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
4030&HOU,4030,2015,3,HOU,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,8.0
4031&SD,4031,2015,3,SD,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
4031&MIN,4031,2015,3,MIN,4.0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.0
4032&STL,4032,2015,3,STL,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0
4032&PIT,4032,2015,3,PIT,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.0
4033&SF,4033,2015,3,SF,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0
4033&ARI,4033,2015,3,ARI,2.0,1,0,4,0,2,0,0,0,1,0,0,0,0,30.0
4034&BUF,4034,2015,3,BUF,2.0,0,0,3,0,1,0,0,0,0,1,0,0,0,15.0
4034&MIA,4034,2015,3,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
4035&SEA,4035,2015,3,SEA,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0
4035&CHI,4035,2015,3,CHI,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
4036&DEN,4036,2015,3,DEN,4.0,0,1,2,1,0,0,0,0,1,0,0,0,0,17.0
4036&DET,4036,2015,3,DET,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,5.0
4037&KC,4037,2015,3,KC,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
4037&GB,4037,2015,3,GB,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0
4038&BAL,4038,2015,4,BAL,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
4038&PIT,4038,2015,4,PIT,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,9.0
4039&NYJ,4039,2015,4,NYJ,3.0,0,0,2,0,0,0,0,0,0,1,0,0,0,8.0
4039&MIA,4039,2015,4,MIA,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
4040&JAC,4040,2015,4,JAC,3.0,0,0,0,3,0,0,0,0,0,1,0,0,0,10.0
4040&IND,4040,2015,4,IND,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
4041&NYG,4041,2015,4,NYG,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,10.0
4041&BUF,4041,2015,4,BUF,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
4042&CAR,4042,2015,4,CAR,2.0,0,0,4,1,1,0,0,0,0,0,1,0,0,18.0
4042&TB,4042,2015,4,TB,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
4043&PHI,4043,2015,4,PHI,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
4043&WAS,4043,2015,4,WAS,5.0,0,0,0,2,0,0,0,0,0,1,0,0,0,10.0
4044&OAK,4044,2015,4,OAK,3.0,0,1,1,2,0,0,0,0,0,0,1,0,0,12.0
4044&CHI,4044,2015,4,CHI,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.0
4045&HOU,4045,2015,4,HOU,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
4045&ATL,4045,2015,4,ATL,1.0,0,0,1,3,2,0,0,0,0,0,1,0,0,21.0
4046&KC,4046,2015,4,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
4046&CIN,4046,2015,4,CIN,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.0
4047&CLE,4047,2015,4,CLE,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
4047&SD,4047,2015,4,SD,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.0
4048&SF,4048,2015,4,SF,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
4048&GB,4048,2015,4,GB,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.0
4049&STL,4049,2015,4,STL,4.0,0,0,1,2,0,0,0,0,0,0,1,0,0,10.0
4049&ARI,4049,2015,4,ARI,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
4050&DEN,4050,2015,4,DEN,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.0
4050&MIN,4050,2015,4,MIN,2.0,0,0,2,0,0,0,0,0,0,0,1,0,0,6.0
4051&DAL,4051,2015,4,DAL,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
4051&NO,4051,2015,4,NO,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
4052&SEA,4052,2015,4,SEA,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
4052&DET,4052,2015,4,DET,6.0,0,0,0,3,1,0,0,0,1,0,0,0,0,22.0
4053&IND,4053,2015,5,IND,1.0,0,0,2,0,0,0,0,0,0,1,0,0,0,6.0
4053&HOU,4053,2015,5,HOU,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
4054&KC,4054,2015,5,KC,2.0,0,0,0,1,1,0,0,0,0,1,0,0,0,11.0
4054&CHI,4054,2015,5,CHI,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
4055&SEA,4055,2015,5,SEA,4.0,0,0,1,1,1,0,0,0,0,0,1,0,0,14.0
4055&CIN,4055,2015,5,CIN,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0
4056&ATL,4056,2015,5,ATL,1.0,0,0,2,0,1,0,0,0,0,1,0,0,0,12.0
4056&WAS,4056,2015,5,WAS,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
4057&JAC,4057,2015,5,JAC,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
4057&TB,4057,2015,5,TB,6.0,0,0,1,1,1,0,0,0,0,0,0,1,0,15.0
4058&NO,4058,2015,5,NO,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.0
4058&PHI,4058,2015,5,PHI,5.0,0,0,1,3,0,0,0,0,0,1,0,0,0,14.0
4059&BAL,4059,2015,5,BAL,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
4059&CLE,4059,2015,5,CLE,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
4060&GB,4060,2015,5,GB,3.0,0,1,4,0,1,0,0,0,1,0,0,0,0,24.0
4060&STL,4060,2015,5,STL,2.0,0,0,2,1,0,0,0,0,0,0,1,0,0,8.0
4061&BUF,4061,2015,5,BUF,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0
4061&TEN,4061,2015,5,TEN,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
4062&ARI,4062,2015,5,ARI,1.0,0,0,4,2,0,0,0,0,0,1,0,0,0,14.0
4062&DET,4062,2015,5,DET,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
4063&NE,4063,2015,5,NE,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,14.0
4063&DAL,4063,2015,5,DAL,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
4064&DEN,4064,2015,5,DEN,4.0,0,1,1,2,1,0,0,0,1,0,0,0,0,23.0
4064&OAK,4064,2015,5,OAK,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
4065&NYG,4065,2015,5,NYG,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
4065&SF,4065,2015,5,SF,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
4066&SD,4066,2015,5,SD,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
4066&PIT,4066,2015,5,PIT,2.0,0,0,1,1,1,0,0,0,0,1,0,0,0,13.0
4067&ATL,4067,2015,6,ATL,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
4067&NO,4067,2015,6,NO,5.0,0,1,0,3,1,0,0,0,0,0,1,0,0,20.0
4068&NYJ,4068,2015,6,NYJ,1.0,0,0,2,0,0,0,0,0,0,1,0,0,0,6.0
4068&WAS,4068,2015,6,WAS,0.0,0,1,1,2,0,0,0,0,0,0,0,1,0,8.0
4069&PIT,4069,2015,6,PIT,1.0,0,0,2,1,0,0,0,0,1,0,0,0,0,11.0
4069&ARI,4069,2015,6,ARI,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
4070&KC,4070,2015,6,KC,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
4070&MIN,4070,2015,6,MIN,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0
4071&CIN,4071,2015,6,CIN,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
4071&BUF,4071,2015,6,BUF,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
4072&CHI,4072,2015,6,CHI,2.0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.0
4072&DET,4072,2015,6,DET,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
4073&DEN,4073,2015,6,DEN,4.0,0,0,2,1,1,0,0,0,0,0,1,0,0,16.0
4073&CLE,4073,2015,6,CLE,0.0,0,0,3,0,1,0,0,0,0,0,1,0,0,12.0
4074&JAC,4074,2015,6,JAC,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
4074&HOU,4074,2015,6,HOU,3.0,0,0,3,0,1,0,0,0,0,1,0,0,0,16.0
4075&TEN,4075,2015,6,TEN,2.0,0,0,2,0,0,0,0,0,0,0,0,0,1,2.0
4075&MIA,4075,2015,6,MIA,6.0,0,0,2,2,1,0,0,0,1,0,0,0,0,24.0
4076&CAR,4076,2015,6,CAR,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
4076&SEA,4076,2015,6,SEA,3.0,0,0,2,0,0,0,0,0,0,0,1,0,0,7.0
4077&GB,4077,2015,6,GB,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
4077&SD,4077,2015,6,SD,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
4078&BAL,4078,2015,6,BAL,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
4078&SF,4078,2015,6,SF,0.0,0,0,2,1,0,0,0,0,0,1,0,0,0,7.0
4079&NE,4079,2015,6,NE,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0
4079&IND,4079,2015,6,IND,2.0,0,0,1,0,1,0,0,0,0,0,0,1,0,9.0
4080&PHI,4080,2015,6,PHI,3.0,0,0,2,1,1,0,0,0,1,0,0,0,0,19.0
4080&NYG,4080,2015,6,NYG,1.0,0,0,3,1,0,0,0,0,0,0,1,0,0,9.0
4081&SEA,4081,2015,7,SEA,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0
4081&SF,4081,2015,7,SF,5.0,0,0,2,0,0,0,0,0,0,1,0,0,0,10.0
4082&JAC,4082,2015,7,JAC,4.0,0,0,2,2,2,0,0,0,0,0,0,1,0,23.0
4082&BUF,4082,2015,7,BUF,2.0,0,0,1,0,1,0,0,0,0,0,0,1,0,9.0
4083&TB,4083,2015,7,TB,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,8.0
4083&WAS,4083,2015,7,WAS,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
4084&ATL,4084,2015,7,ATL,1.0,0,0,2,0,0,0,0,0,1,0,0,0,0,9.0
4084&TEN,4084,2015,7,TEN,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,8.0
4085&IND,4085,2015,7,IND,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.0
4085&NO,4085,2015,7,NO,4.0,0,0,2,1,0,0,0,0,0,0,1,0,0,10.0
4086&MIN,4086,2015,7,MIN,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
4086&DET,4086,2015,7,DET,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.0
4087&KC,4087,2015,7,KC,2.0,0,0,2,1,0,0,0,0,1,0,0,0,0,12.0
4087&PIT,4087,2015,7,PIT,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
4088&CLE,4088,2015,7,CLE,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
4088&STL,4088,2015,7,STL,4.0,0,0,0,4,1,0,0,1,0,0,0,0,0,25.0
4089&MIA,4089,2015,7,MIA,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,12.0
4089&HOU,4089,2015,7,HOU,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0
4090&NE,4090,2015,7,NE,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
4090&NYJ,4090,2015,7,NYJ,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
4091&OAK,4091,2015,7,OAK,1.0,0,0,2,0,0,0,0,0,0,0,0,1,0,4.0
4091&SD,4091,2015,7,SD,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
4092&DAL,4092,2015,7,DAL,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
4092&NYG,4092,2015,7,NYG,1.0,0,0,3,0,1,0,0,0,0,1,0,0,0,14.0
4093&CAR,4093,2015,7,CAR,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0
4093&PHI,4093,2015,7,PHI,1.0,0,0,3,0,0,0,0,0,0,0,1,0,0,7.0
4094&BAL,4094,2015,7,BAL,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
4094&ARI,4094,2015,7,ARI,3.0,0,0,1,2,0,0,0,0,0,1,0,0,0,10.0
4095&MIA,4095,2015,8,MIA,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
4095&NE,4095,2015,8,NE,5.0,0,0,2,0,0,0,0,0,1,0,0,0,0,13.0
4096&KC,4096,2015,8,KC,6.0,0,0,2,0,0,0,0,0,1,0,0,0,0,14.0
4096&DET,4096,2015,8,DET,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0
4097&TB,4097,2015,8,TB,1.0,0,0,1,3,0,0,0,0,0,1,0,0,0,10.0
4097&ATL,4097,2015,8,ATL,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
4098&CLE,4098,2015,8,CLE,1.0,0,0,1,3,0,0,0,0,0,0,0,1,0,8.0
4098&ARI,4098,2015,8,ARI,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.0
4099&STL,4099,2015,8,STL,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.0
4099&SF,4099,2015,8,SF,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
4100&NYG,4100,2015,8,NYG,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,6.0
4100&NO,4100,2015,8,NO,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
4101&CHI,4101,2015,8,CHI,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
4101&MIN,4101,2015,8,MIN,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.0
4102&BAL,4102,2015,8,BAL,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
4102&SD,4102,2015,8,SD,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
4103&CIN,4103,2015,8,CIN,3.0,0,0,3,0,0,0,0,0,1,0,0,0,0,13.0
4103&PIT,4103,2015,8,PIT,3.0,0,1,2,0,0,0,0,0,0,1,0,0,0,11.0
4104&TEN,4104,2015,8,TEN,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
4104&HOU,4104,2015,8,HOU,7.0,0,0,1,2,0,0,0,1,0,0,0,0,0,20.0
4105&OAK,4105,2015,8,OAK,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0
4105&NYJ,4105,2015,8,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
4106&DAL,4106,2015,8,DAL,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,11.0
4106&SEA,4106,2015,8,SEA,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
4107&GB,4107,2015,8,GB,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
4107&DEN,4107,2015,8,DEN,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0
4108&CAR,4108,2015,8,CAR,2.0,0,0,3,1,0,0,0,0,0,0,1,0,0,10.0
4108&IND,4108,2015,8,IND,2.0,0,0,1,2,0,0,0,0,0,0,0,1,0,7.0
4109&CIN,4109,2015,9,CIN,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
4109&CLE,4109,2015,9,CLE,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
4110&GB,4110,2015,9,GB,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.0
4110&CAR,4110,2015,9,CAR,5.0,0,0,1,1,0,0,0,0,0,0,0,1,0,8.0
4111&WAS,4111,2015,9,WAS,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.0
4111&NE,4111,2015,9,NE,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.0
4112&NO,4112,2015,9,NO,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
4112&TEN,4112,2015,9,TEN,4.0,0,1,1,1,0,0,0,0,0,0,0,1,0,10.0
4113&MIA,4113,2015,9,MIA,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
4113&BUF,4113,2015,9,BUF,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
4114&MIN,4114,2015,9,MIN,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
4114&STL,4114,2015,9,STL,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
4115&JAC,4115,2015,9,JAC,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
4115&NYJ,4115,2015,9,NYJ,5.0,0,0,2,1,0,0,0,0,0,0,1,0,0,11.0
4116&OAK,4116,2015,9,OAK,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0
4116&PIT,4116,2015,9,PIT,0.0,0,0,1,2,0,0,0,0,0,0,0,0,1,2.0
4117&TB,4117,2015,9,TB,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,3.0
4117&NYG,4117,2015,9,NYG,0.0,0,0,0,3,1,0,0,0,0,1,0,0,0,13.0
4118&ATL,4118,2015,9,ATL,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,5.0
4118&SF,4118,2015,9,SF,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
4119&IND,4119,2015,9,IND,1.0,0,0,2,0,0,0,0,0,0,0,1,0,0,5.0
4119&DEN,4119,2015,9,DEN,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.0
4120&DAL,4120,2015,9,DAL,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
4120&PHI,4120,2015,9,PHI,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,12.0
4121&SD,4121,2015,9,SD,1.0,0,0,1,1,1,0,0,0,0,0,1,0,0,11.0
4121&CHI,4121,2015,9,CHI,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
4122&BUF,4122,2015,10,BUF,1.0,0,0,2,2,1,0,0,0,0,1,0,0,0,16.0
4122&NYJ,4122,2015,10,NYJ,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
4123&GB,4123,2015,10,GB,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
4123&DET,4123,2015,10,DET,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
4124&TB,4124,2015,10,TB,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.0
4124&DAL,4124,2015,10,DAL,2.0,0,0,2,1,0,0,0,0,1,0,0,0,0,12.0
4125&TEN,4125,2015,10,TEN,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
4125&CAR,4125,2015,10,CAR,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.0
4126&CHI,4126,2015,10,CHI,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.0
4126&STL,4126,2015,10,STL,2.0,0,0,0,2,0,0,0,0,0,0,0,0,1,2.0
4127&NO,4127,2015,10,NO,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0
4127&WAS,4127,2015,10,WAS,2.0,0,0,2,0,1,0,0,0,0,1,0,0,0,13.0
4128&PHI,4128,2015,10,PHI,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
4128&MIA,4128,2015,10,MIA,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0,10.0
4129&CLE,4129,2015,10,CLE,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.0
4129&PIT,4129,2015,10,PIT,5.0,0,0,1,2,0,0,0,0,1,0,0,0,0,15.0
4130&BAL,4130,2015,10,BAL,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
4130&JAC,4130,2015,10,JAC,1.0,0,0,2,2,0,0,0,0,0,1,0,0,0,10.0
4131&OAK,4131,2015,10,OAK,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.0
4131&MIN,4131,2015,10,MIN,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
4132&NYG,4132,2015,10,NYG,3.0,0,0,1,1,0,0,0,0,0,0,1,0,0,7.0
4132&NE,4132,2015,10,NE,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0
4133&KC,4133,2015,10,KC,5.0,0,0,5,0,0,0,0,0,1,0,0,0,0,19.0
4133&DEN,4133,2015,10,DEN,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
4134&SEA,4134,2015,10,SEA,3.0,0,0,1,2,1,0,0,0,0,0,0,0,1,11.0
4134&ARI,4134,2015,10,ARI,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,6.0
4135&CIN,4135,2015,10,CIN,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0
4135&HOU,4135,2015,10,HOU,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,14.0
4136&JAC,4136,2015,11,JAC,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0
4136&TEN,4136,2015,11,TEN,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.0
4137&OAK,4137,2015,11,OAK,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
4137&DET,4137,2015,11,DET,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
4138&ATL,4138,2015,11,ATL,2.0,0,0,2,1,0,0,0,0,0,0,1,0,0,8.0
